	WT-0-1	WT-0-2	WT-1-1	WT-1-2	WT-12-1	WT-12-3	3A-0-1	3A-0-2	3A-1-1	3A-1-2	3A-12-1	3A-12-2	3Amk-0-1	3Amk-0-2	3Amk-1-2	3Amk-1-3	3Amk-12-1	3Amk-12-2
fliG	4.6697442236215	4.35750364823268	1.67863416889385	1.44805710057241	0	1.54564545975747	2.89964398917993	1.88182807072424	0	0.379878554421466	1.19379856757739	0	3.73178644607595	4.19760170003119	1.89622890874474	0	2.53056223256944	0
fliH	3.50979885443857	3.80291355808485	2.11439417273634	0	0	1.91939094877731	2.7366130876731	2.77397599229078	2.14454676247888	0	0	2.991214540335	3.00477173160596	3.70994182477278	0.286018290914974	2.15613779705773	1.53066242431264	0
fliI	4.39352577305203	4.68571750137056	1.8624769837333	1.24294043334238	0	0	3.44808377315759	2.4643998338379	0	0	0.390787914078804	0	4.41023772799063	4.59645052037029	2.30651596971596	0.518182643558164	0	2.07783183879948
fliJ	1.40874175847759	3.30893552628908	1.83847302208505	0	0	0	0.590436078082855	1.92481360498991	0	0	0	1.05352361396196	3.47425075376224	2.82069431986585	0	0	0	1.94431507922555
fliK	3.17050592779279	2.95891626360574	0.325985205565758	0.353301454874524	0	3.68517711248514	2.35438406587825	1.9557865482434	0	0	0	0	2.97581508317075	1.06638374257333	1.8761345764212	0.610128847203371	2.15438281018037	0
fliL	5.37977891465538	5.71775182924871	3.32479128940674	0	0	0	3.74346116437694	3.73613889032749	0	0	0.940563454064928	0	4.87017873200174	4.84544549035257	1.19900842290117	3.40285891832472	0	0
fliM	6.33262003706992	6.49358814085541	3.42887689764799	3.90831760890132	0	2.26433124459918	4.75835798500019	4.81680362493564	2.38128836220699	0	0.511303502438797	0.96375136067218	6.4486657318618	6.50756687228385	2.33543020338626	2.72525919567216	1.65642986652249	1.52991886022539
fliN	5.19980190252953	5.38647589700039	1.91188420475506	4.07696261566155	0	0	3.80903618945858	3.50881633038721	0.648719613062002	1.66635279902026	0	1.72555321759701	4.75656733452682	4.58717496128531	0.447697678731698	0	0	1.33770165098955
fliO	3.90112159085572	4.15486615220168	1.02383583849491	0	0	0	1.69203342758743	3.25441400346906	0	0	0	0	4.35548731793128	3.65016408467372	0	0	0	0
fliP	3.33682090435386	2.72341972285877	0	0	0	0	0.591748598701479	1.19809492526887	0.39890697028901	0.858444447437281	0	2.62686852168956	2.8553325791779	3.42362327901667	0	0	1.97491548751397	0
fliQ	4.55770302501613	5.98352773865292	0.436215478285911	0	0	4.87386358493117	4.63454433669514	4.76451015008767	3.62265770001818	0	0	3.53760894594518	5.88775015608665	6.10302180583949	0.639622762087334	4.71646312117622	3.40787628431094	0
fliR	4.15611329091793	4.85929733249425	0.313308138532294	0	2.99127390500197	0	3.40835068567455	3.99534284059991	0	1.63200211216434	0	2.21584056092125	5.18668535203334	5.02450374602255	1.80383977171584	2.13732984541602	2.43383824712441	3.30013484482434
rcsA	2.33273850687193	1.7248573048426	3.34564178215003	3.91119211610804	0	0	2.94799472499828	1.90900652140551	2.95987360046459	2.75910413240725	0.752781687318159	0	3.60337158727846	3.82031218962332	2.91035428906336	3.10643025799595	4.19634453311306	4.92549482656235
dsrB	5.25604234977986	5.21551135113984	5.91920167728425	6.53779562214681	3.95002447367389	3.47439080027084	5.25640435015735	4.76986551505681	6.7207000678745	6.24050485271099	3.62159179687113	6.30980357464528	4.76207001784684	5.30700256356232	5.38019553473847	6.4751909587975	5.86357433853207	5.76910149198522
yodD	5.20607465830654	5.05906582703635	9.28528192568393	7.94679538308597	13.6677926584328	13.4644595303267	5.20087391153935	4.68476070299431	7.39245349706614	6.79283518397158	10.6608776406329	10.2327645849834	4.97851692002293	4.81077708329876	7.03515395372294	7.69165653852712	8.8341326581606	7.96937474881718
yedP	1.78422566113721	1.86572670235945	5.70827423579512	5.41986943102605	10.4722744553055	10.2209229775884	2.55119176271493	2.84887555664191	4.73539217287888	4.05540619951996	8.01241149433161	8.12408693588695	2.35817961033793	1.32914628497812	5.24493619509542	4.60200907964312	6.69841390079807	6.14460910544462
yedQ	3.96791206013281	4.04395092809171	5.4788944098162	5.68612479651009	7.99516422878332	6.92876104862409	4.05874900897175	4.19505162432012	5.69321647682984	5.46325090131532	6.99931518704412	7.36158729380344	4.30819493704749	4.60191121873845	5.57621152431136	5.52806587839047	6.53665804605626	6.72046503451195
yodC	4.546728599785	4.46775000499805	5.30546527270591	6.93588937982681	4.94759003219797	6.57010637539702	1.60640166567042	4.14597691049056	5.20810219146485	5.44714412344951	7.58902412582305	7.22640477223886	4.95693315885796	5.28592400388144	4.97531098117907	5.13212474755813	4.62296647652996	5.98187844218891
yedI	5.1833140675222	5.04989017816781	5.3046577344915	5.19495254205085	6.34614399000278	5.54885029893039	5.18522042410411	5.05109143357431	5.40874785651257	5.9223398012488	7.38975345279608	7.68627123419057	5.02460249314354	4.82049900578103	5.31202370385695	4.39583035556817	5.54574968056859	4.99995171570665
yedA	1.49759608943009	0.832693661383539	1.16478696874273	0.226413595638992	0	0	0.921360680407461	0.271946356557735	2.54824313547859	0.406822494937297	0	2.03954610705968	2.05974948092419	1.49948074626902	0.862193949825212	2.54480544466302	2.62458134392165	1.2468594989927
vsr	4.18284893664005	4.31462515560411	3.42149332351935	2.11193218095425	0	3.18863686467219	3.6912899532902	3.9063116626124	2.69815369193245	3.60258922306885	3.57177455829281	1.01001701689114	4.84036551545575	4.27375117403761	4.26530048521019	3.76624212010756	3.97235561282024	2.32995203118654
dcm	5.82168629815106	6.42896642553448	4.9046339301204	4.5545159634384	4.03585500927142	6.15084637218297	5.60057980631555	5.93345244513325	4.38392323638854	5.03655108043315	5.22691033585672	4.69513867905837	5.76135764562503	5.76692794966065	6.27489710184127	5.87640589393425	5.12273765639927	5.26433553178293
yedJ	2.00597578219151	2.12394344707737	3.79432872875082	2.33553767264424	5.58808961769208	4.68481084728938	1.4438976318069	3.14128522177901	1.59759010392543	2.85809451700983	4.92980444878952	4.89813461938608	2.92847566210891	2.73170216654499	4.12507840151977	4.27367710774151	3.36789909413581	3.67938561236511
yedR	3.64177076315919	2.7267426575875	6.27533222628287	6.10979522842799	7.59317920225199	6.03821590327016	2.69094563857762	3.03809591844237	5.72877395611376	5.5334585735961	7.42987471723668	7.83661070680916	3.10450136545797	4.34233277720406	6.48002210793842	5.67960178219503	6.25708138019243	6.09844360959104
yedS	2.78901033899428	2.43560895314838	5.86151380523747	6.31735918692788	7.54771460219627	7.73355034324268	3.62671239849769	3.11019452316448	5.84740815150854	4.9144676394426	6.29737776167147	6.64860492869818	2.85194075595485	3.0596185566436	4.86715166535312	5.09454100794194	5.94280183398745	6.72157510538523
ECDH1ME8569_1906	2.58470800998582	1.65113096597441	2.7385566064784	3.49146377625833	0	0	0.531567816470932	0	0	3.65629069097316	2.60617180510114	0	0	0	0	4.35325516092251	0	0
hchA	5.07260054594016	4.75843494195643	9.20115597178709	9.2226094357954	11.167510468026	11.366126500783	6.423883800542	6.46315552055502	6.7628482097644	6.82891512639214	12.4670678238975	12.4997799963184	6.30383021767948	6.31507831756794	7.91667498601496	8.29423563005383	9.93736747976638	9.21441645042445
yedV	3.43433267187817	3.6679588761508	2.77015730433685	3.23365806622399	0	3.23879301444722	4.21047726533221	3.84349186136195	3.8397882657528	3.84364498017127	2.15703545720089	1.03859326597124	3.76962543526304	3.97991124457818	4.50625245912307	3.70213637512398	3.96750193630899	4.14988846709092
yedW	2.20786889933173	2.82499159406351	3.71963780699014	3.26220139678676	0	3.72326780270485	2.60075975306587	1.88125256753799	3.88843748067374	3.86817056263681	4.5806948295477	3.50697663324547	2.65644647121537	2.55389076981187	3.60388560864267	2.3703951438154	0	3.41840845360822
yedX	0	0	0.298951749785135	0.812321003032963	0	0	2.20653249563831	2.08075480892702	0	0	4.85190366135851	4.89909655704347	1.39339753952231	1.99321686586874	0.788872774273473	0	3.05569658186133	3.34552422496431
yedY	2.7978354725242	1.80943613173617	5.60892941854893	6.19177163107243	6.50317076152077	5.28699816263717	2.82917243909205	3.37987604571075	6.48237039839608	5.55380115394072	7.29161737661028	7.9929386802371	3.02661192325649	3.79068253152097	5.24309010025694	6.33029480880336	7.13855907499989	7.95952330094985
yedZ	1.40631568109051	1.64182407976476	3.25446573815643	3.33692704001745	0	5.09015306466843	0.436201405438511	2.38002709152037	2.23140216655523	2.39112719831338	5.24664510340595	5.50151103469982	2.06253220003976	2.23413761661725	3.70923901322204	0	0	4.94622358838963
yodA	2.86571915194865	2.9574842641096	2.95151582894326	1.86567258261158	10.5740221442646	10.8216872679007	2.70452713218496	3.03386148618998	4.19625798834813	2.48767042538517	9.05407393293235	9.33826324236589	3.3419146584915	3.34124583461464	6.67738839863328	7.68805081045637	7.32037551192543	7.7396827899192
yodB	0	0.592622906879636	0	3.06490537310351	0	0	0.190234180416269	2.08341979236224	3.5390534357805	2.30893259072797	2.07726648717535	0.925517891596182	1.82251152045643	0.27656212008671	0	0	3.05876640685458	4.40909409947538
mtfA	6.91699068743986	6.67020065147082	6.27741655535382	6.21619667541491	6.69638767103625	5.11011492550369	7.53879043098976	7.18826603970878	7.01272342007584	7.02399964261636	5.74134816184229	6.27801513916196	6.97153894482674	6.87899866309989	5.6019986095295	5.73024464093068	6.00965465857752	6.02655132408416
yeeJ	1.68401377435277	1.69091996076776	2.60693292341235	2.26668384201236	4.73800336541054	4.16057232844934	1.71438408228068	1.38165791766143	1.77013766337028	2.51128681793517	3.10627135977905	3.19589488344355	2.06980844760174	2.02460269969261	2.590073955713	2.80846909653367	2.85286822737967	3.12880194690148
yeeL	0	1.20594436225508	2.1731200345122	0	4.28771503304045	0	0.958137870813565	0.353533831472619	2.06653338193056	0.522142463341958	1.40971008716369	0.548688299251165	1.33509209741629	1.39553259057047	1.11619384151854	1.10482313640364	0.505086672802795	3.25984092268769
shiA	6.38782344270405	5.86661172450075	6.50727948520863	5.98878859922419	7.34701474745174	7.04043199409878	6.54629062287907	6.26974751054514	6.44930968055692	6.08937962991083	6.24130724127704	5.77259693528176	6.22036559188402	5.83868103103844	6.1864774848236	6.7886520136056	6.16900622606773	5.71088146140071
amn	5.45710359259467	5.25321506506497	7.67494768034051	7.58029883727819	5.97645109143038	6.799144345724	5.65334901930427	5.75614480111184	7.24688616768702	7.51550567042716	9.7103127260691	9.74757085228289	5.71108984058479	5.58153724587768	6.69920010194864	6.74561407257555	6.73946297161492	6.91834172298605
yeeN	9.90931188836373	10.0402903659035	8.48902246952655	8.29761787482008	5.54610842410902	6.88646513897028	9.77126708870774	9.4728325905585	8.76723186854963	8.8554169244555	6.78269321189838	6.56855089846579	9.64550692090601	9.69520331286609	8.86075204759884	8.49515740996779	7.50790505246582	7.47798128913407
ECDH1ME8569_1922	1.96939893583757	0	0	0	0	0	0.501616725508565	1.04360999311628	0	0	0	0	1.52155881972168	0	0	0	0	0
yeeO	3.26610254546046	2.56615070541722	4.68373217361213	5.34004769340511	8.12166222569439	8.78314348686619	3.01014378138192	3.27166490012526	5.73302206795962	5.39445041589993	5.33135465484867	5.47810771840906	3.60866159700091	3.74647319344032	4.8599010720386	5.52251007496531	5.58809577856282	6.18083278168377
cbl	1.82329882615969	2.10739303619274	2.68093091046102	3.39843719517794	10.3016825101793	10.694686850504	1.12466072932282	1.89221293974191	6.45544093916135	6.19778844446522	5.73174624885309	6.18606979361779	1.64376725148914	1.69675011264829	2.67482597545898	3.49851578881069	4.11909940097528	5.12569341427322
nac	1.66573049708765	2.32646385359531	3.48235213934416	3.71193100562929	11.7235868661108	12.3159375989415	2.55869768136634	2.83579290883121	3.1599090576344	2.09365217037185	2.71978937290809	4.05368867552225	2.46588749269496	2.33154434513459	2.68147687216002	4.04644803871349	1.93644128005373	1.90898976974862
erfK	5.16512552133126	5.02272950624686	8.56424933708846	9.06394411850503	10.050585422821	9.72892104404431	5.48603356509152	5.25740034152501	9.14477673515701	8.52301459795915	9.4066973214679	9.36787525594885	5.57819221477294	5.99309885671164	6.74442640325203	6.92518147749727	7.76054991529678	7.89976429351129
cobT	5.08539734825677	4.50646836393829	4.99511822202855	5.25157071407105	5.28336673279292	1.46991930982646	3.83850571159771	4.13256265456833	5.29667641691947	5.55386482419146	5.08114399100152	5.72071695281718	4.18197183996333	3.79520159772552	5.30874239648262	5.20989401338202	3.10617497580447	3.96701945585861
cobS	4.79013297147918	4.34598078694582	4.99447408838882	4.63048420571221	0	4.87105138696181	4.20188559911655	4.66645012844617	5.49925900136915	5.49688592261769	5.07678427672121	5.28063287769298	4.44774718762585	4.7516451346963	4.78260668196778	4.85464021855525	3.09748909555297	4.02675327529913
cobU	2.48913383648133	3.66585301347855	3.1179865258062	4.04246332686753	0	0	3.42390676619622	3.33593151320206	4.2211792259653	4.31887893320234	3.14225219976785	1.45907282979997	3.10557869679886	3.73660405675867	4.04002799659997	3.43128678627138	0	3.65329136220273
yoeA	1.64936353467278	0.54357017422932	3.1706093618753	3.34468366529221	0	7.90298163034396	2.93837694422568	2.13845259732587	4.04884644231718	3.91871314021272	3.69651075286228	3.71718159573383	3.30088020194404	2.6835997156495	0.468119297928233	5.4364457046739	6.34624868791925	5.9575891457701
yoeE	2.20786889933173	3.7067919573852	5.89326299934078	5.5413481092483	5.01804525467207	7.1309684657809	3.88404977490507	3.53776732655603	3.56161036398458	5.00168136527864	7.11451965272639	5.7068854147539	3.12798221896962	3.19661168194326	4.19493903210881	4.34606848314269	3.65568653135591	5.62813479496417
yeeP	3.06915239094068	2.60063827924544	2.61978353040747	2.53001927963578	0	0	2.64862531168199	2.51322197847654	2.57677422641961	4.29746109412595	0	5.01743817585092	2.81987686913218	2.81923995724373	3.58038472201894	4.08993150854724	1.01117187762422	2.44714732052734
flu	5.42768599627061	5.1718752815156	4.13154091237492	4.3901478816923	3.66395811063031	4.99672731965745	3.51321627759562	3.67253681146156	3.12915259003691	3.52184288291885	2.00040452051812	1.11517363267338	4.22886612205739	4.48362148493642	5.12280376446219	5.24697605495333	3.61175822816884	2.67918538765191
yeeR	3.52070308667819	3.28379531357725	2.68026881018633	2.25616900064364	5.12353843706678	1.16800771434052	2.11099273811142	2.71056044159775	1.72246319867771	2.11340507994322	2.1197209690342	2.85408367919451	3.14331908895419	1.89067790587917	3.78391059156681	3.84426747207189	4.14161356332064	3.20948521465211
yeeS	2.31974606250237	2.32854218551867	1.04702132035442	1.45971968650929	0	0	0.73962673392571	0.279412494572126	1.03683360500066	1.74381985004975	0.968124360056205	0	1.00329252655353	0.58691030250933	2.59812591568453	1.58136605417867	1.96477271254289	3.62266448134012
yeeT	0	1.77824834436224	0	0.769730172654856	0	0	0	0	0	0	1.54869015030116	0	0.590413874088031	0	0	0	0	0
yeeU	0	0.791609101369793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yeeV	0	0	0	0	0	0	0.262533757103644	0	0	0	2.74405808106954	3.30954223553344	0	0	0	0	0	0
yeeW	4.49402529329828	2.36453146730756	3.72475635269539	1.38134923051473	0	6.62985657945465	3.60058213536379	4.64405822264503	0	2.27694471789422	2.42874469936106	1.78619596857472	4.47901966198257	3.77175801530927	3.4650068545991	0	0	3.4234295444844
yoeF	2.08222887873263	2.33048285584076	2.66454125590009	1.67439921378708	0	0	2.31709767045362	0.850178410020603	0	2.78301442998067	4.24493859794053	2.32571369378245	1.17493205289255	2.73493515556817	3.85824401479715	2.58248344772391	3.4188159576021	3.015331548292
yeeX	9.36173850133137	9.46908868064179	9.23320604872886	9.65113397849895	8.91867407156992	9.08128128705637	8.63968181744398	8.9833358468684	9.32925389513403	8.8541969610689	9.87836544190828	9.87720597515741	9.10803897213354	9.22194692139578	9.00500916142498	8.88895648268692	8.65084095060909	8.94032170130667
yeeA	3.65513554409488	4.05505368659207	4.79357387805179	4.40911049328059	6.14272866671413	5.63631834138116	4.30737819579839	3.96465346781379	3.51504177961125	2.85456692655387	5.80467938958788	6.48200191780517	4.65966425510176	4.11408158639817	5.06316485802181	3.82540825886131	4.80541412436606	4.14731502231478
sbmC	5.36059078378068	5.56329804909951	7.37945712150873	7.04161621557615	7.34328690089416	8.47536474807572	5.45773805392047	5.57756267218479	5.09700760449199	5.91127493613873	9.25202802625396	8.81813585670762	5.5529409117786	5.08335768201236	6.42380572299132	5.90391413350001	6.07954105403061	6.10937492110545
dacD	3.32128233036782	3.26742048949771	3.34318750161957	3.53533106039635	0	1.39950226188764	3.34640371548972	2.56346731429117	2.07818289048385	2.81592018881843	2.85339365295144	2.65990169471434	3.08801993328453	3.65920793410166	3.78441319701313	2.48006734815153	3.64294820790108	4.35810148428007
sbcB	5.78028817439628	5.87778190281844	5.91193352051563	6.37461727224829	5.60969142988063	5.76945848691548	5.68866330670391	5.56347569430174	6.22388792324384	6.00069780447646	6.3857608823838	6.65812577215625	5.69882438351438	5.66049132824392	6.33161584903232	6.2089531001834	5.42998715650431	5.41370013066485
yeeD	2.07826889043543	0.479600448955547	2.1192522795592	1.24658994083825	0	5.11011492550369	1.5702566825733	2.12158709949344	7.93255160058206	7.29402595339602	4.55447291658585	5.35038914872859	3.15022507729138	3.30131344197406	5.52128264596516	5.76520554849	6.07492218323675	4.69834604153288
yeeE	2.79654570289013	3.40519856668119	5.24432609929402	5.83684382173756	5.78598074943509	5.28201170892803	4.84319221665768	4.56869832901437	10.5952348484793	10.2485799480109	6.60691701576499	6.89664359013092	4.85198149550631	4.77515551591021	7.90245116451529	8.06549685004955	7.02791730525044	6.93334532508854
yeeF	5.34438015009046	5.89770273833983	4.91212837708937	5.36018246532214	0	1.93105772512001	5.62348066420917	5.69933687378139	5.58635826000555	5.58236855538099	2.25535498239664	3.12614252012083	6.0767578395112	5.865390004175	4.60154971344628	5.03980312473084	4.41776637527616	3.81035368472135
yeeY	4.09944199092139	3.96336853803173	7.17694965502573	7.56455917494084	9.64394374711395	9.09202483182474	4.10231651856498	4.56680431322126	6.89524412775968	6.6490967415719	8.70221948417879	8.7949298727789	4.77161429850836	4.9105524794836	6.76225463344436	6.54316265550002	6.50431788045495	6.91499336250955
yeeZ	6.56457480972283	6.3666993959088	7.38899942721685	7.5060509878037	7.68871903986803	8.26146997848108	6.03944472724172	6.31084334242143	7.29587346992045	7.34402317440222	7.94298025164013	7.84693448128658	6.01530148708203	6.36096330441427	6.89426967213047	7.00844440584359	7.49459176712037	7.47004354835113
yoeB	6.35931871006294	6.53961032035223	7.68021612014122	7.86410498733157	9.83238424950681	10.9459142122443	7.01742475361057	6.93070470843681	8.52307939481886	8.85609911950145	8.47728040075386	8.76027478338029	7.54179467911708	7.76769231456465	8.86208609049308	9.34833654169004	7.24787067221093	8.0436885468074
yefM	6.19937110602438	6.36370214091036	7.41652238348691	7.62837937022763	10.2210524564384	10.2643606689914	6.66371209416149	6.22723060831063	8.22185424833073	8.23089511809171	8.89469692972633	8.93644322606507	6.76561254774734	6.91614431494755	7.73207748625164	8.42061613869145	7.94542364513308	8.19029239576694
hisG	7.04172103707395	6.6453652662414	7.30637080702625	7.20712536848607	7.46813415705342	7.41722927243314	7.17277176077195	7.24017283593696	7.49110169737424	7.55982672872223	6.56326715857453	6.20350950340864	7.53900843190735	7.52856192191914	7.96900305821967	7.31894628817612	6.58039322288818	6.14081130336757
hisD	6.66723742423019	6.38560669862091	7.01257692267039	6.60077619251991	6.50813188498496	7.287964781884	6.50755197463616	6.63592964502812	7.10173861438689	7.55745163078243	6.62848279976202	6.49651878550065	7.07247544502504	6.83041742019734	7.47725838559157	6.79288583998309	6.38450771072538	6.50219496933684
hisC	6.03333819338967	5.90936038818303	6.40367711886219	6.27196474909939	5.62841144582425	7.59822640855186	5.84109445986393	6.07760378848579	5.5506110516063	6.42662984054247	6.58484267412788	6.6045946022896	6.43865156782609	6.83605764859088	7.07425456884789	6.70594537929648	6.50263955533326	5.93608408989705
hisB	7.34949330460215	7.11616367531672	7.40524445399488	7.3660805730792	8.32535652406268	8.4949772521419	7.13397720087644	7.22029201310166	7.46821193769578	7.72295777577324	7.23929052093319	7.27862646347648	7.58330881409108	7.67965202354767	7.93920038334351	7.57007749763641	7.64892159204148	6.88555784633319
hisH	6.36996527117382	5.62585060423351	5.92693256197932	6.06471402946321	6.68229717824845	6.51679952956305	5.67663948344319	5.95644368446811	5.29212751985105	6.40105289519039	4.14042362392297	4.46005798548979	6.13220515107332	6.147017327904	6.2707446402226	5.83952792007559	4.81171284101612	6.62016490705992
hisA	6.5766967018514	6.12841814761186	6.21154270894338	5.67970076085299	5.38271837810204	6.29847736082631	5.80125709673219	5.95938682572142	5.58914239887021	5.71225069588293	4.95974341208399	5.36178574153619	6.27070589205454	6.51029166687321	5.72371958988592	5.32271209810942	5.24531525993327	5.98987267072821
hisF	7.79288185502889	7.85133198538711	7.72382404605237	7.53680770549191	6.08335519720865	8.03228814403913	7.19425916718661	7.39296164655151	6.99725379574997	7.71620564139801	7.06754776447947	6.68688823944456	7.68964862630742	7.96718922877344	7.37659688184252	7.15354998729098	6.14156238815659	6.52596873922533
hisI	8.13059427238814	7.57826867258641	8.13549239141495	7.72943472235776	8.2505831965786	7.60485582842298	7.33384680614723	7.59932744454599	7.71911362369918	7.98569409931839	6.69592709601997	6.55243138912689	7.90033477923561	7.92485003778301	7.64300973099948	8.12144385630433	7.88507381976311	7.8218306323392
cld	7.30364481797438	7.71217137930421	5.97269261622949	5.95281168510709	6.02356516669045	6.59224803883959	7.04351453429693	7.07875620141254	6.58325338058096	6.13174295101162	6.34299479309898	6.28385541132618	7.58576113085603	7.44998748841059	5.79872693133471	5.99883938147136	6.43553614077667	6.39500725911784
ugd	3.00297419025567	3.48157850578841	3.03352306742803	4.27591708205873	5.64854285935361	6.09090265436316	3.0098293873087	2.37144084989072	3.75362131304058	3.18561691207127	4.35145431427712	4.01268070565275	3.52172377645747	3.81515731458862	4.35694698001035	4.95510027890474	4.86662452652283	5.34189690094234
gnd	10.5079330569715	10.2894211384644	9.91500467833981	9.49182055128719	9.81693818435789	9.84252642959384	9.93425901021591	9.83209964190337	9.53611304596505	9.64271440782403	10.5962018793181	10.2838636498801	9.87972195155807	9.87641256415138	9.53254535323546	9.20489386853737	8.92175860971897	8.27715988456885
wbbL	7.47947658083156	7.74872794273794	8.2454978391144	8.75001845681014	7.14912341076896	5.61602222708157	8.15647495728022	7.49524460528426	8.79362695867745	8.69671257795567	7.29515664976101	6.96362106456243	7.69527479383555	7.76119295773824	8.31116061367466	8.30892944572605	8.11283543511866	7.75472126637419
wbbK	7.11015388531395	7.14910484724108	7.87184589706775	8.68516163514571	5.49015421690666	6.54306476138649	7.00992213209602	7.06975705016757	9.19584633723832	8.7158771892839	7.01943331101346	7.16104819094483	7.65925537749529	7.57525328596889	8.12545406658776	8.56835132282884	7.84471621515139	7.92406872162379
wbbJ	9.19195038630906	9.07321863293988	9.26793447604422	9.78723546994798	7.42661267548251	7.94738702852209	8.89987221908164	8.97634515816676	9.88206791513397	9.93218138631404	8.12279272275035	8.17730657663636	9.09968142513553	9.19272847286571	8.67262441274862	9.53520114645537	8.29937378646967	8.382729020686
wbbI	7.7179003834813	8.25806895866804	7.92313014804191	8.53485776456107	7.39942155043471	7.02219827792392	8.006677365891	7.77531251378544	8.50640460057921	8.61015253862906	7.85901536976256	7.88076972151753	8.16671928832006	8.27314435827692	7.63750310593778	7.75466422705766	7.69703012061625	7.98042649823914
wbbH	6.69040477708566	6.81952582769819	6.63794181532962	7.51023636558399	4.97425613108095	4.36857742271241	6.48595135780439	6.85703100297399	7.74081244831884	7.42274702131697	6.49786032397595	6.24579646268914	6.93431684633835	6.7703636544034	6.74636237628628	7.23933264632966	6.9550926333358	7.3198698183432
glf	7.78564591432883	8.09759387439438	7.83506058693419	8.18995273148284	7.48523832765938	6.56232722586214	8.1832930457399	8.25902970879662	8.1953517608266	8.49945728641669	7.88044451391852	7.50976804661181	8.45950505868286	8.13128781420207	8.1003590286358	8.19763132876118	7.70792780206224	7.29807282767678
rfbX	5.718299141855	6.11177385186892	5.58877829728561	6.85787804478531	6.10566127961626	5.59947761260606	5.87214430424177	5.67190984730153	7.24308556113989	6.99383113724903	6.06837480855498	5.86788255798264	6.22247721165432	6.08513162091537	5.98100035480941	6.56573078481137	6.36568414607304	6.55819476898785
rfbC	7.4451785167343	7.87731231722923	7.51113830587411	8.12090771129707	7.38774550475813	7.03546283336797	7.23156054020586	7.20662379154482	9.0974706357687	8.79108415420334	8.24236196313795	8.375965882688	7.9971666203224	7.98731072294979	6.81024254954427	8.28902583748823	8.03069112039452	8.03153669166152
rfbA	6.58287012537087	6.84769469659158	6.4788185539763	6.63886678365149	5.82669945996224	6.13663456838399	6.58810812084471	6.71831726675238	7.80778326143114	7.53559151409161	7.09489999018754	7.20686107903086	6.95215725829576	6.93801264380695	6.32638740446547	6.87195818444958	6.59466807070486	6.91571209265256
rfbD	7.62031332624956	7.96815068999825	5.88249798019101	6.37959227914898	7.32381903162628	7.14330476951164	6.71155589507377	6.93096800229775	6.14690552945797	6.48614243326394	6.7295839760548	5.75159914685041	7.40866382834184	7.28145038216	6.38097572535368	5.46769615770532	6.51184605926029	5.83326577452697
rfbB	7.13825851628953	7.39439768503262	5.66086131587691	6.24395470882214	6.43518705606488	6.82855817996751	6.51768293882562	6.58226184286907	5.85071459545173	6.07558671991214	5.73743200465275	5.72492134616469	6.90913100706944	6.79753049683909	5.76193871633142	5.45681071593876	6.21527038004118	6.08671026498107
galF	7.32292510970355	7.4133557392884	6.53612948921302	6.42461367083863	8.20150414664213	7.67342620637157	6.99527616202576	7.29855557909358	6.02580173204222	6.56170656770215	7.13564930471048	6.57011282983335	7.37613521867378	7.49765627562631	6.04160316754182	5.93328959152155	5.29386979866789	6.31318689571285
wcaM	1.76896442662688	1.73133460535563	1.43739177901849	0	0	4.00666546791211	1.70193212485802	2.14528753578998	2.42788349833657	1.49984529885172	1.90990096811657	3.03370934407526	2.3516715736208	0.97466623700538	2.70204298915841	2.88453312186929	1.92262336444754	2.96343067217738
wcaL	0.960323188340102	1.21754473526661	1.86962789542985	2.02720688796744	0	0	1.68108883680265	1.52487825923141	1.64045976399227	2.56424486104554	3.12135633885978	3.83776581097137	0.5456796467036	1.63856912524612	2.71189155656342	1.778842544243	1.64427761611428	1.84381952159904
wcaK	1.04638504934672	0.576600103708816	1.27133892752655	1.22888898485082	4.73296866790599	1.99445345813559	0.9079611634424	0.200554508790727	2.78070821670636	0.554271379129677	3.62593111517834	4.26809368721412	0.336746708477172	1.67344460182516	2.45117163023894	2.30449743066569	0.419779518407243	0.578851554639362
wzxC	0.648770153545042	0.165541379318897	0.927759372695625	1.24828201317785	3.97982179346242	0	0.490400671471306	0.403742048142851	0.212795002867832	0.139376677578485	3.8663197564214	3.89574194184345	0.684571587459707	1.04411199617358	0	0	0.908837520340743	1.83407551745894
wcaJ	0.870093807398998	0	1.32383752246536	0	0	0	0.280488483223536	0.185171561300806	0.224659362106231	0	4.69044488356819	4.42897030260752	0.644608611100208	0	0.8122057286844	1.31600432718969	1.92262336444754	2.20993409309037
cpsG	0.385465155262279	0.336088746872135	1.2147723945636	0.296662015986266	0	3.42767696160136	0.773725697815184	0	0	0	3.93944672981871	0	0.653680277413509	0.113487429083353	0.909966161711149	0	0	2.22959582479734
cpsB	0	0.322252533924447	1.08929286175816	0	0	0	0.554589569162941	0.484239385101481	0	0	2.0949683602672	3.65897398153698	0.475715491878384	0.700129815125176	1.24048124407552	0	2.00381826321549	1.67822586778432
wcaI	0.825293447331934	0.102266740734956	0.69868962249861	1.01640353617728	0	2.85744057220334	0.574513881982556	0.303491786233506	0	1.56606660701206	0	0	0	0.793565068115281	1.30850746781512	0	1.64187078737323	1.84126632163739
gmm	0	0.247708557299611	0.994908398965961	0	0	0	0	0	0	0	0	0	0	0	2.04904164424144	0	0	0
